contig_ID,Methylation_MAG
s12364.ctg017723l,NA
s3.ctg050094l,NA
s12155.ctg017415l,NA
s35022.ctg051349l,NA
s3.ctg047001l,NA
s26881.ctg038696l,NA
s3.ctg075383l,NA
s41369.ctg063018l,NA
s241.ctg071551l,NA
s497.ctg000704l,NA
s3.ctg071213l,NA
s3.ctg068327l,NA
s3613.ctg005141l,NA
s3.ctg060839l,NA
s10750.ctg015377l,NA
s6096.ctg008740l,NA
s3.ctg072773l,NA
s1360.ctg001922l,NA
s6193.ctg008876l,NA
s3.ctg033444l,NA
s3.ctg074687l,NA
s9381.ctg013404l,NA
s241.ctg043306l,NA
s3.ctg008902l,NA
s3.ctg002760l,NA
s24109.ctg034550l,NA
s3.ctg044193l,NA
s4363.ctg006240l,NA
s3.ctg052048l,NA
s38439.ctg057380l,NA
s36458.ctg053822l,NA
s14012.ctg020024l,NA
s3.ctg031747l,NA
s5130.ctg007340l,NA
s3.ctg040894l,NA
s3.ctg039566l,NA
s3.ctg066478l,NA
s3.ctg033148l,NA
s7609.ctg010877l,NA
s3.ctg031331l,NA
s3.ctg025153l,NA
s3.ctg046086l,NA
s17797.ctg025458l,NA
s3.ctg055979l,NA
s3.ctg006089l,NA
s40310.ctg060866l,NA
s3.ctg048272l,NA
s3.ctg057908l,NA
s15.ctg000021l,NA
s3.ctg019814l,NA
s3.ctg010454l,NA
s45386.ctg072292l,NA
s3.ctg052460l,NA
s5216.ctg007455l,NA
s3.ctg058093l,NA
s3.ctg014000l,NA
s31227.ctg045330l,NA
s46770.ctg076183l,NA
s639.ctg018084l,NA
s31970.ctg046523l,NA
s3.ctg061977l,NA
s24779.ctg056982l,NA
s20210.ctg028893l,NA
s3.ctg013985l,NA
s16472.ctg023545l,NA
s38671.ctg057833l,NA
s38096.ctg056767l,NA
s3.ctg056440l,NA
s3.ctg051300l,NA
s33825.ctg049374l,NA
s18063.ctg025842l,NA
s3.ctg016122l,NA
s3.ctg065493l,NA
s3.ctg037180l,NA
s3.ctg006232l,NA
s3.ctg039070l,NA
s3.ctg062194l,NA
s33178.ctg048340l,NA
s3.ctg075089l,NA
s14742.ctg021043l,NA
s13028.ctg018652l,NA
s12.ctg013446l,NA
s3.ctg057562l,NA
s3.ctg035882l,NA
s3.ctg043014l,NA
s3.ctg013136l,NA
s40114.ctg060474l,NA
s3.ctg023016l,NA
s8778.ctg012559l,NA
s44494.ctg069951l,NA
s3.ctg019568l,NA
s33355.ctg048619l,NA
s12999.ctg018615l,NA
s8638.ctg012348l,NA
s35738.ctg052534l,NA
s3.ctg010647l,NA
s3.ctg002410l,NA
s3.ctg071896l,NA
s241.ctg067883l,NA
s18797.ctg026869l,NA
s3.ctg043140l,NA
s17882.ctg025575l,NA
s3.ctg049403l,NA
s36226.ctg053413l,NA
s3.ctg034652l,NA
s3.ctg011401l,NA
s28035.ctg040457l,NA
s43940.ctg068616l,NA
s3.ctg010674l,NA
s15378.ctg021974l,NA
s39237.ctg058883l,NA
s9565.ctg013669l,NA
s3.ctg016297l,NA
s20284.ctg029006l,NA
s31516.ctg045780l,NA
s3.ctg072128l,NA
s10224.ctg014633l,NA
s6310.ctg009059c,NA
s19115.ctg027357l,NA
s3.ctg073851l,NA
s3.ctg075807l,NA
s2200.ctg003123l,NA
s3.ctg008477l,NA
s3.ctg033294l,NA
s27760.ctg040030l,NA
s33381.ctg048652l,NA
s292.ctg000415l,NA
s4936.ctg007052l,NA
s3171.ctg004503l,NA
s5780.ctg008277l,NA
s3.ctg027699l,NA
s3.ctg008032l,NA
s14593.ctg020833l,NA
s3.ctg041097l,NA
s23146.ctg033127l,NA
s241.ctg053504l,NA
s9088.ctg012996l,NA
s241.ctg015003l,NA
s3.ctg000640l,NA
s3.ctg000398l,NA
s3.ctg030644l,NA
s3.ctg021832l,NA
s3.ctg011322l,NA
s3.ctg009586l,NA
s3.ctg075981l,NA
s3.ctg064568l,NA
s3.ctg007124l,NA
s13356.ctg019104l,NA
s3.ctg057479l,NA
s5948.ctg008532l,NA
s3.ctg025548l,NA
s3.ctg030654l,NA
s3.ctg058196l,NA
s3.ctg052111l,NA
s3.ctg074336l,NA
s41508.ctg063295l,NA
s3.ctg073773l,NA
s29.ctg000041l,NA
s3.ctg069377l,NA
s25900.ctg037225l,NA
s3.ctg030385l,NA
s45175.ctg071721l,NA
s3.ctg006809l,NA
s448.ctg000630l,NA
s42777.ctg066023l,NA
s3.ctg003812l,NA
s3.ctg066719l,NA
s32103.ctg046722l,NA
s3.ctg071487l,NA
s29561.ctg042798l,NA
s3.ctg071685l,NA
s3.ctg010178l,NA
s14993.ctg021412l,NA
s2563.ctg003642c,NA
s3492.ctg004964l,NA
s3.ctg008747l,NA
s22034.ctg031523l,NA
s3.ctg057738l,NA
s3.ctg055049l,NA
s3.ctg065432l,NA
s36543.ctg053963l,NA
s5207.ctg007438l,NA
s3.ctg011427l,NA
s3.ctg051324l,NA
s24230.ctg034726l,NA
s16191.ctg023152c,NA
s33876.ctg049458l,NA
s44937.ctg071108l,NA
s17287.ctg024697l,NA
s3.ctg069972l,NA
s241.ctg015874l,NA
s3.ctg050729l,NA
s3.ctg011793l,NA
s3.ctg038240l,NA
s28649.ctg041407l,NA
s42850.ctg066172l,NA
s3.ctg003137l,NA
s43411.ctg067416l,NA
s3.ctg015593l,NA
s37673.ctg055989l,NA
s3.ctg016740l,NA
s28919.ctg041832l,NA
s3.ctg031098l,NA
s5955.ctg008539l,NA
s3.ctg051987l,NA
s12369.ctg017730l,NA
s26647.ctg038363l,NA
s3.ctg007556l,NA
s3.ctg009628l,NA
s10632.ctg015209l,NA
s3.ctg062546l,NA
s8253.ctg011788l,NA
s7419.ctg010613l,NA
s5553.ctg007947l,NA
s6983.ctg010027l,NA
s35417.ctg052004l,NA
s3.ctg030214l,NA
s16903.ctg024149l,NA
s14084.ctg020134l,NA
s3.ctg045000l,NA
s6451.ctg009269l,NA
s46606.ctg075723l,NA
s3.ctg054605l,NA
s3.ctg065751l,NA
s6340.ctg009109l,NA
s31610.ctg045934l,NA
s1719.ctg002430l,NA
s3.ctg051301l,NA
s7047.ctg010109l,NA
s3.ctg020753l,NA
s3.ctg044237l,NA
s1230.ctg001751l,NA
s3.ctg013500l,NA
s10480.ctg014998l,NA
s43923.ctg068569l,NA
s3648.ctg005194l,NA
s5807.ctg008318l,NA
s3.ctg010832l,NA
s3.ctg054504l,NA
s14720.ctg021015l,NA
s3.ctg012743l,NA
s28810.ctg041652l,NA
s33073.ctg048190l,NA
s3.ctg053313l,NA
s3.ctg034986l,NA
s3.ctg061095l,NA
s3.ctg060438l,NA
s35128.ctg051513l,NA
s15140.ctg021633l,NA
s3.ctg006195l,NA
s3.ctg070127l,NA
s39933.ctg060142l,NA
s3.ctg061827l,NA
s16868.ctg024104l,NA
s10225.ctg014635l,NA
s34113.ctg049872l,NA
s4688.ctg006704l,NA
s3.ctg000348l,NA
s3.ctg074187l,NA
s19204.ctg027469l,NA
s3.ctg008759l,NA
s3.ctg008081l,NA
s3.ctg043244l,NA
s3.ctg065844l,NA
s35522.ctg052176l,NA
s3.ctg004020l,NA
s3.ctg025295l,NA
s3.ctg020969l,NA
s21006.ctg030033l,NA
s3.ctg019907l,NA
s43267.ctg067102l,NA
s41247.ctg062790l,NA
s3.ctg013482l,NA
s3.ctg016419l,NA
s3.ctg014411l,NA
s23092.ctg033055l,NA
s44403.ctg069726l,NA
s3.ctg040504l,NA
s3.ctg033892l,NA
s3.ctg046278l,NA
s3.ctg035365l,NA
s3.ctg069585l,NA
s11559.ctg016545l,NA
s3.ctg047358l,NA
s3.ctg050298l,NA
s6648.ctg009558l,NA
s3.ctg049703l,NA
s10057.ctg014378l,NA
s20947.ctg029956l,NA
s34338.ctg050240l,NA
s3.ctg019184l,NA
s3.ctg072013l,NA
s36882.ctg054561l,NA
s409.ctg000573l,NA
s3.ctg061117l,NA
s24166.ctg034634l,NA
s42019.ctg064391l,NA
s29088.ctg042101l,NA
s24331.ctg034880l,NA
s3.ctg025168l,NA
s36669.ctg054204l,NA
s3726.ctg005308l,NA
s32014.ctg046591l,NA
s2291.ctg003252l,NA
s3.ctg007842l,NA
s3.ctg044864l,NA
s3.ctg074577l,NA
s3.ctg004386l,NA
s241.ctg006648l,NA
s3.ctg036398l,NA
s14961.ctg021365l,NA
s3.ctg001251l,NA
s37.ctg000051l,NA
s20259.ctg028970l,NA
s18968.ctg027135l,NA
s35991.ctg052952l,NA
s7661.ctg010949l,NA
s31289.ctg045429l,NA
s12095.ctg017324l,NA
s3.ctg012665l,NA
s42217.ctg064838l,NA
s28149.ctg040630l,NA
s3.ctg053599l,NA
s40347.ctg060947l,NA
s3.ctg031778l,NA
s3.ctg057269l,NA
s3.ctg050991l,NA
s22772.ctg032606l,NA
s3.ctg061126l,NA
s3.ctg058008l,NA
s549.ctg000778l,NA
s3.ctg021422l,NA
s14604.ctg020849l,NA
s3.ctg018328l,NA
s33019.ctg048102l,NA
s33125.ctg048265l,NA
s30314.ctg043943l,NA
s241.ctg048157l,NA
s21058.ctg030117l,NA
s85.ctg065729l,NA
s32561.ctg047426l,NA
s33654.ctg049088l,NA
s24911.ctg035741l,NA
s16188.ctg023149l,NA
s241.ctg061378l,NA
s38567.ctg057628l,NA
s3.ctg056946l,NA
s20013.ctg028607l,NA
s33014.ctg048096l,NA
s3.ctg024132l,NA
s13406.ctg019174l,NA
s3.ctg024512l,NA
s3.ctg002892l,NA
s3.ctg003980l,NA
s3.ctg028777l,NA
s3.ctg040968l,NA
s3.ctg069509l,NA
s2170.ctg003079l,NA
s3.ctg075256l,NA
s3.ctg053731l,NA
s45042.ctg071377l,NA
s3.ctg063600l,NA
s3.ctg056202l,NA
s9744.ctg013941l,NA
s3.ctg068613l,NA
s3.ctg030988l,NA
s3.ctg050818l,NA
s3.ctg020897l,NA
s2034.ctg002871l,NA
s3.ctg022740l,NA
s29074.ctg042079l,NA
s43964.ctg068672l,NA
s3.ctg005236l,NA
s20974.ctg029991l,NA
s1849.ctg002616l,NA
s3.ctg025909l,NA
s241.ctg019276l,NA
s14550.ctg020781l,NA
s3.ctg032633l,NA
s4505.ctg006442l,NA
s15757.ctg022495l,NA
s256.ctg038741l,NA
s15933.ctg022755l,NA
s6200.ctg008891l,NA
s3.ctg007059l,NA
s3.ctg072583l,NA
s3.ctg014619l,NA
s39701.ctg059698l,NA
s3.ctg010121l,NA
s3.ctg008224l,NA
s3.ctg022987l,NA
s3.ctg036877l,NA
s3.ctg002450l,NA
s3.ctg011095l,NA
s45344.ctg072196l,NA
s21355.ctg030546l,NA
s842.ctg001200l,NA
s3.ctg002093l,NA
s3.ctg028308l,NA
s2526.ctg003594l,NA
s38018.ctg056620l,NA
s3.ctg040199l,NA
s3.ctg055521l,NA
s2037.ctg002877l,NA
s3.ctg014026l,NA
s19584.ctg028014l,NA
s2525.ctg003591l,NA
s35063.ctg051413l,NA
s41556.ctg063393l,NA
s3.ctg050695l,NA
s4455.ctg006370c,NA
s7408.ctg010598l,NA
s8411.ctg012014l,NA
s3.ctg024621l,NA
s44152.ctg069116l,NA
s38397.ctg057327l,NA
s3.ctg059720l,NA
s2095.ctg002968l,NA
s3.ctg004582l,NA
s29271.ctg042377l,NA
s30828.ctg044721l,NA
s3.ctg015350l,NA
s19114.ctg027356l,NA
s2634.ctg003744l,NA
s3.ctg037752l,NA
s3.ctg012561l,NA
s3.ctg072285l,NA
s395.ctg000551l,NA
s3.ctg008355l,NA
s3.ctg018563l,NA
s28862.ctg041736l,NA
s44043.ctg068848l,NA
s43415.ctg067423l,NA
s2935.ctg004169l,NA
s3.ctg042153l,NA
s46058.ctg074173l,NA
s23352.ctg033441l,NA
s3.ctg073497l,NA
s12539.ctg017966l,NA
s43133.ctg066783l,NA
s3.ctg055111l,NA
s45325.ctg072151l,NA
s1746.ctg002468l,NA
s3.ctg012807l,NA
s6636.ctg009539l,NA
s3.ctg004274l,NA
s3.ctg065904l,NA
s39297.ctg059006l,NA
s3.ctg043483l,NA
s32913.ctg047949l,NA
s28873.ctg041753l,NA
s6040.ctg008661l,NA
s36388.ctg053694l,NA
s3.ctg068183l,NA
s31284.ctg045419l,NA
s3.ctg042156l,NA
s3.ctg013496l,NA
s241.ctg052920l,NA
s3.ctg056170l,NA
s13484.ctg019285l,NA
s3.ctg056574l,NA
s3.ctg003311l,NA
s3.ctg002043l,NA
s3.ctg018075l,NA
s3.ctg021369l,NA
s5643.ctg008082l,NA
s3.ctg027173l,NA
s43907.ctg068534l,NA
s3.ctg012202l,NA
s3.ctg009681l,NA
s3.ctg033527l,NA
s9803.ctg014014l,NA
s3.ctg011876l,NA
s14287.ctg020398l,NA
s3.ctg002829l,NA
s430.ctg000602c,NA
s3.ctg061580l,NA
s45442.ctg072436l,NA
s241.ctg072480l,NA
s3.ctg071077l,NA
s13667.ctg019544l,NA
s3.ctg048780l,NA
s16506.ctg023590l,NA
s37058.ctg054886l,NA
s3.ctg000802l,NA
s3.ctg017597l,NA
s3.ctg056639l,NA
s3969.ctg005674l,NA
s5170.ctg007392l,NA
s3.ctg000090l,NA
s37917.ctg056436l,NA
s6254.ctg008964l,NA
s36786.ctg054391l,NA
s3.ctg031622l,NA
s9273.ctg013263l,NA
s33480.ctg048806l,NA
s5050.ctg007222l,NA
s2697.ctg003836l,NA
s3.ctg068919l,NA
s3.ctg046414l,NA
s32413.ctg047205l,NA
s21621.ctg030910l,NA
s40764.ctg061767l,NA
s3.ctg003201l,NA
s3.ctg021881l,NA
s4474.ctg006399l,NA
s27342.ctg039402l,NA
s21376.ctg030569l,NA
s6778.ctg009731l,NA
s43847.ctg068419l,NA
s3995.ctg005714l,NA
s3.ctg006591l,NA
s3.ctg051072l,NA
s36115.ctg053182l,NA
s1865.ctg002638l,NA
s39017.ctg058466l,NA
s41272.ctg062832l,NA
s3.ctg004671l,NA
s3.ctg069440l,NA
s37500.ctg055676l,NA
s5656.ctg008100l,NA
s3.ctg006747l,NA
s3.ctg049748l,NA
s3.ctg068705l,NA
s3.ctg021613l,NA
s3.ctg038233l,NA
s3.ctg008620l,NA
s632.ctg062092l,NA
s22756.ctg032582l,NA
s3.ctg009881l,NA
s24706.ctg035447l,NA
s3.ctg034001l,NA
s32918.ctg047958l,NA
s34700.ctg050805l,NA
s39116.ctg058673l,NA
s45570.ctg072792l,NA
s43584.ctg067813l,NA
s3.ctg006981l,NA
s17565.ctg025103l,NA
s42047.ctg064455l,NA
s3.ctg074656l,NA
s5545.ctg007937l,NA
s9483.ctg013558l,NA
s3.ctg061482l,NA
s19689.ctg028160l,NA
s45447.ctg072454l,NA
s7604.ctg010869l,NA
s6007.ctg008609l,NA
s23331.ctg033411l,NA
s9882.ctg014129l,NA
s4565.ctg006531l,NA
s3.ctg016261l,NA
s3.ctg054199l,NA
s46266.ctg074749l,NA
s25700.ctg036920l,NA
s20880.ctg029855l,NA
s3.ctg062250l,NA
s38251.ctg057057l,NA
s3.ctg044595l,NA
s3.ctg029729l,NA
s3.ctg055325l,NA
s3.ctg059640l,NA
s3.ctg031940l,NA
s3.ctg057822l,NA
s44065.ctg068898l,NA
s3.ctg037537l,NA
s3.ctg055479l,NA
s23578.ctg033775l,NA
s3.ctg025122l,NA
s34137.ctg049911l,NA
s2510.ctg003570l,NA
s3.ctg016241l,NA
s31736.ctg046132l,NA
s4335.ctg006198l,NA
s16314.ctg023320l,NA
s3.ctg025541l,NA
s3315.ctg004710l,NA
s39057.ctg058555l,NA
s46654.ctg075867l,NA
s6468.ctg009294l,NA
s3.ctg064620l,NA
s29011.ctg041972l,NA
s3.ctg057920l,NA
s3.ctg018838l,NA
s18996.ctg027175l,NA
s7187.ctg010292l,NA
s3.ctg056144l,NA
s17857.ctg025536l,NA
s3.ctg018780l,NA
s24830.ctg035632l,NA
s39.ctg000053l,NA
s36623.ctg054108l,NA
s3.ctg067432l,NA
s41617.ctg063532l,NA
s4591.ctg006574l,NA
s18757.ctg026811l,NA
s26801.ctg038577l,NA
s14465.ctg020658l,NA
s12404.ctg017775l,NA
s7949.ctg011351l,NA
s3.ctg056105l,NA
s3.ctg045208l,NA
s3.ctg035996l,NA
s30958.ctg044920l,NA
s7723.ctg011040l,NA
s2781.ctg003949l,NA
s3.ctg019793l,NA
s4516.ctg006458l,NA
s18003.ctg025751l,NA
s18900.ctg027043l,NA
s3.ctg007938l,NA
s721.ctg001025l,NA
s3.ctg051435l,NA
s3.ctg027555l,NA
s13518.ctg019328l,NA
s3.ctg062815l,NA
s3.ctg020140l,NA
s39642.ctg059605l,NA
s3.ctg047332l,NA
s29765.ctg043110l,NA
s3.ctg034947l,NA
s3.ctg046333l,NA
s12583.ctg018028l,NA
s7109.ctg010197l,NA
s42130.ctg064654l,NA
s3.ctg047152l,NA
s137.ctg000196l,NA
s3.ctg027753l,NA
s7386.ctg010567l,NA
s27140.ctg039087l,NA
s241.ctg075276l,NA
s14671.ctg020941l,NA
s40213.ctg060673l,NA
s3.ctg040644l,NA
s3809.ctg005438l,NA
s3.ctg005488l,NA
s18607.ctg026613l,NA
s16624.ctg023751l,NA
s12809.ctg018354l,NA
s13402.ctg019169l,NA
s3.ctg026213l,NA
s3.ctg062387l,NA
s3.ctg029803l,NA
s13659.ctg019535l,NA
s3.ctg045875l,NA
s14509.ctg020720l,NA
s241.ctg004230l,NA
s3.ctg048235l,NA
s3.ctg009799l,NA
s3.ctg069936l,NA
s3.ctg073758l,NA
s3.ctg005162l,NA
s3.ctg017947l,NA
s2241.ctg003187l,NA
s33434.ctg048726l,NA
s3.ctg001766l,NA
s333.ctg003813l,NA
s3.ctg017800l,NA
s3.ctg061008l,NA
s241.ctg072501l,NA
s3.ctg004497l,NA
s3.ctg019501l,NA
s3.ctg018428l,NA
s361.ctg021012l,NA
s3.ctg065195l,NA
s39766.ctg059833l,NA
s3.ctg025265l,NA
s3.ctg010597l,NA
s14565.ctg020800l,NA
s3.ctg065647l,NA
s31597.ctg045917l,NA
s3.ctg011767l,NA
s9911.ctg014172l,NA
s35877.ctg052771l,NA
s3.ctg064758l,NA
s42532.ctg065482l,NA
s3.ctg032215l,NA
s29668.ctg042964l,NA
s44705.ctg070484l,NA
s41377.ctg063035l,NA
s36555.ctg053985l,NA
s3.ctg073482l,NA
s3.ctg046007l,NA
s44226.ctg069307l,NA
s3.ctg043499l,NA
s3.ctg048906l,NA
s8575.ctg012258l,NA
s34239.ctg050081l,NA
s11263.ctg016117l,NA
s1799.ctg002546l,NA
s3.ctg065703l,NA
s3.ctg028850l,NA
s4693.ctg006710l,NA
s24270.ctg034793l,NA
s3.ctg058924l,NA
s3.ctg046452l,NA
s200.ctg000285l,NA
s18628.ctg026640l,NA
s3.ctg040672l,NA
s21497.ctg030727l,NA
s3.ctg038894l,NA
s3.ctg070286l,NA
s3.ctg023427l,NA
s3.ctg016715l,NA
s16171.ctg023122l,NA
s3.ctg014808l,NA
s32262.ctg046953l,NA
s3.ctg009833l,NA
s32389.ctg047166l,NA
s5976.ctg008568l,NA
s3.ctg023228l,NA
s2328.ctg003300l,NA
s3.ctg002530l,NA
s11229.ctg016064l,NA
s45124.ctg071601l,NA
s15550.ctg022207l,NA
s40513.ctg061285l,NA
s34021.ctg049709l,NA
s3646.ctg005192l,NA
s28991.ctg041944l,NA
s37143.ctg055038l,NA
s3.ctg068100l,NA
s14484.ctg020684l,NA
s3.ctg000871l,NA
s3.ctg012919l,NA
s7799.ctg011145l,NA
s32806.ctg047788l,NA
s3.ctg005122l,NA
s271.ctg002537l,NA
s3.ctg053179l,NA
s194.ctg000278l,NA
s3.ctg066265l,NA
s3.ctg032397l,NA
s3.ctg048473l,NA
s12475.ctg017874l,NA
s1729.ctg002444l,NA
s3.ctg017560l,NA
s3.ctg057929l,NA
s33980.ctg049639l,NA
s3.ctg005411l,NA
s1921.ctg002714l,NA
s3789.ctg005409l,NA
s31862.ctg046340l,NA
s2793.ctg003962l,NA
s3.ctg002736l,NA
s3.ctg016534l,NA
s4734.ctg006765l,NA
s43860.ctg068436l,NA
s3.ctg031213l,NA
s20330.ctg029074l,NA
s3.ctg004429l,NA
s42621.ctg065672l,NA
s27934.ctg040306l,NA
s12431.ctg017809l,NA
s29823.ctg043209l,NA
s37099.ctg054953l,NA
s3.ctg029194l,NA
s27946.ctg040327l,NA
s3.ctg069904l,NA
s3.ctg050108l,NA
s3.ctg046379l,NA
s9747.ctg013946l,NA
s14051.ctg020074l,NA
s7243.ctg010365l,NA
s3.ctg047526l,NA
s3.ctg000970l,NA
s3.ctg034503l,NA
s14699.ctg020987l,NA
s5481.ctg007837l,NA
s16677.ctg023821l,NA
s3.ctg006593l,NA
s1620.ctg002293c,NA
s35926.ctg052849l,NA
s302.ctg000428l,NA
s3.ctg073103l,NA
s14774.ctg021102l,NA
s3.ctg014361l,NA
s3.ctg024361l,NA
s4659.ctg006667l,NA
s3.ctg068555l,NA
s3.ctg033814l,NA
