Contig_Names,Name
s1.ctg007945l,NA
s42577.ctg066813l,NA
s43120.ctg068125l,NA
s1.ctg004937l,NA
s3879.ctg005612l,NA
s1.ctg024390l,NA
s1.ctg002920l,NA
s7033.ctg010171l,NA
s1.ctg001924l,NA
s1.ctg057963l,NA
s1.ctg009119l,NA
s1.ctg067976l,NA
s1.ctg028810l,NA
s1.ctg060619l,NA
s1.ctg010514l,NA
s20166.ctg029148l,NA
s1.ctg059406l,NA
s1.ctg064262l,NA
s1.ctg004084l,NA
s1.ctg065579l,NA
s1.ctg046063l,NA
s1.ctg057213l,NA
s15280.ctg022013l,NA
s2492.ctg003571l,NA
s1.ctg036306l,NA
s10545.ctg015268l,NA
s1.ctg011236l,NA
s12723.ctg018359l,NA
s9382.ctg013582l,NA
s6850.ctg009906l,NA
s16811.ctg024251l,NA
s1.ctg027030l,NA
s1.ctg040124l,NA
s1.ctg058980l,NA
s1095.ctg001538l,NA
s41126.ctg063519l,NA
s1.ctg052608l,NA
s1.ctg043490l,NA
s1.ctg019207l,NA
s1.ctg025922l,NA
s1.ctg011468l,NA
s1.ctg039918l,NA
s23776.ctg034540l,NA
s9111.ctg013215l,NA
s2933.ctg004232l,NA
s34034.ctg050404l,NA
s43074.ctg068002l,NA
s31029.ctg045670l,NA
s1.ctg064752l,NA
s655.ctg000929l,NA
s1.ctg020982l,NA
s43240.ctg068397l,NA
s16737.ctg024151l,NA
s1.ctg041059l,NA
s29052.ctg042617l,NA
s1.ctg001379l,NA
s14561.ctg021014l,NA
s44061.ctg070615l,NA
s40207.ctg061432l,NA
s5733.ctg008308l,NA
s1.ctg011268l,NA
s1.ctg011695l,NA
s6264.ctg009072l,NA
s1.ctg002227l,NA
s20490.ctg029623l,NA
s36730.ctg054850l,NA
s33610.ctg049693l,NA
s11597.ctg016788l,NA
s18102.ctg026118l,NA
s1.ctg024982l,NA
s17338.ctg024989l,NA
s10972.ctg015876l,NA
s1.ctg018449l,NA
s1.ctg063746l,NA
s1.ctg058476l,NA
s3700.ctg005343l,NA
s15593.ctg022478l,NA
s7909.ctg011467l,NA
s37599.ctg056381l,NA
s2768.ctg003983l,NA
s20133.ctg029100l,NA
s1.ctg004484l,NA
s1.ctg068251l,NA
s1.ctg065852l,NA
s1.ctg065786l,NA
s1.ctg056170l,NA
s209.ctg021594l,NA
s1.ctg050143l,NA
s32364.ctg047759l,NA
s209.ctg008004l,NA
s4920.ctg007104l,NA
s30906.ctg045489l,NA
s1.ctg008575l,NA
s1.ctg037325l,NA
s1.ctg021935l,NA
s1.ctg031913l,NA
s41098.ctg063456l,NA
s1.ctg049730l,NA
s13474.ctg019446l,NA
s30956.ctg045569l,NA
s22519.ctg032638l,NA
s1.ctg032952l,NA
s1.ctg044422l,NA
s35699.ctg053076l,NA
s1.ctg015366l,NA
s42880.ctg067560l,NA
s44221.ctg071071l,NA
s1.ctg012847l,NA
s26736.ctg039074l,NA
s1.ctg004803l,NA
s19152.ctg027679l,NA
s209.ctg043949l,NA
s1.ctg043994l,NA
s3841.ctg040805l,NA
s1.ctg031758l,NA
s11211.ctg016231l,NA
s1.ctg014621l,NA
s1.ctg015862l,NA
s1.ctg059645l,NA
s1.ctg020513l,NA
s1.ctg060991l,NA
s20055.ctg028993l,NA
s1.ctg028211l,NA
s1.ctg059998l,NA
s1.ctg031312l,NA
s25273.ctg036861l,NA
s1.ctg074298l,NA
s1.ctg057605l,NA
s39071.ctg059104l,NA
s19109.ctg027611l,NA
s1.ctg027341l,NA
s41571.ctg064507l,NA
s1.ctg019592l,NA
s1.ctg030986l,NA
s1.ctg036205l,NA
s1.ctg016162l,NA
s1.ctg012930l,NA
s36857.ctg055079l,NA
s1.ctg020395l,NA
s29365.ctg043104l,NA
s35246.ctg052358l,NA
s1.ctg054449l,NA
s33776.ctg049980l,NA
s1.ctg059308l,NA
s319.ctg000450l,NA
s40825.ctg062805l,NA
s1.ctg016378l,NA
s1.ctg015666l,NA
s1.ctg006903l,NA
s209.ctg024742l,NA
s1.ctg011114l,NA
s36190.ctg053892l,NA
s1.ctg009692l,NA
s1.ctg040996l,NA
s6951.ctg010057l,NA
s41083.ctg063416l,NA
s1.ctg048354l,NA
s1.ctg016003l,NA
s30280.ctg044538l,NA
s353.ctg062865l,NA
s1.ctg022143l,NA
s1.ctg072093l,NA
s1.ctg051241l,NA
s1.ctg061278l,NA
s2201.ctg003147l,NA
s1.ctg024200l,NA
s100.ctg000136l,NA
s1.ctg016842l,NA
s1.ctg047886l,NA
s4311.ctg006244l,NA
s1.ctg047077l,NA
s1.ctg011910l,NA
s1.ctg007125l,NA
s35533.ctg052815l,NA
s1.ctg010695l,NA
s41650.ctg064678l,NA
s1.ctg000159l,NA
s1.ctg020576l,NA
s1.ctg065591l,NA
s1.ctg004998l,NA
s1.ctg009657l,NA
s1.ctg057585l,NA
s26248.ctg038331l,NA
s5161.ctg007460c,NA
s16007.ctg023050l,NA
s30752.ctg045267l,NA
s41808.ctg065059l,NA
s209.ctg015724l,NA
s1.ctg000194l,NA
s4114.ctg005944l,NA
s36734.ctg054859l,NA
s1.ctg037682l,NA
s1.ctg015128l,NA
s1.ctg019948l,NA
s41440.ctg064208l,NA
s3984.ctg005761l,NA
s1.ctg008070l,NA
s35295.ctg052435l,NA
s2808.ctg004040l,NA
s23243.ctg033753l,NA
s1.ctg042362l,NA
s6686.ctg009677l,NA
s33661.ctg049780l,NA
s1.ctg050502l,NA
s3137.ctg004531l,NA
s41547.ctg064438l,NA
s20862.ctg030180l,NA
s1.ctg032351l,NA
s6141.ctg008885l,NA
s1.ctg029464l,NA
s3739.ctg005406l,NA
s1.ctg041466l,NA
s1312.ctg001837l,NA
s24080.ctg035005l,NA
s10980.ctg015886l,NA
s52.ctg006280l,NA
s1.ctg059621l,NA
s31155.ctg045861l,NA
s1.ctg016908l,NA
s1.ctg008578l,NA
s1.ctg013608l,NA
s1.ctg002151l,NA
s1.ctg070985l,NA
s1.ctg056576l,NA
s1.ctg044790l,NA
s43616.ctg069414l,NA
s209.ctg018668l,NA
s1.ctg033266l,NA
s28344.ctg041502l,NA
s39267.ctg059489l,NA
s1.ctg008527l,NA
s5990.ctg008680l,NA
s1.ctg064704l,NA
s1.ctg044079l,NA
s23257.ctg033775l,NA
s37859.ctg056836l,NA
s1.ctg006557l,NA
s1.ctg069949l,NA
s1.ctg015454l,NA
s905.ctg001273l,NA
s1.ctg046183l,NA
s11364.ctg016458l,NA
s33098.ctg048903l,NA
s1.ctg068584l,NA
s20661.ctg029889l,NA
s1.ctg022783l,NA
s44711.ctg072409l,NA
s431.ctg000620l,NA
s1.ctg032905l,NA
s7145.ctg010336l,NA
s1.ctg000563l,NA
s1.ctg031899l,NA
s1.ctg046379l,NA
s1.ctg000190l,NA
s209.ctg026428l,NA
s16262.ctg023449l,NA
s4181.ctg006055l,NA
s1.ctg058293l,NA
s18112.ctg026130l,NA
s33831.ctg050074l,NA
s1.ctg035700l,NA
s20837.ctg030149l,NA
s38497.ctg057982l,NA
s1.ctg068651l,NA
s1.ctg053663l,NA
s1.ctg013725l,NA
s209.ctg043491l,NA
s1.ctg014409l,NA
s25768.ctg037636l,NA
s1.ctg069920l,NA
s10182.ctg014758l,NA
s1.ctg025459l,NA
s1.ctg030777l,NA
s209.ctg010390l,NA
s1.ctg003068l,NA
s1.ctg052682l,NA
s1.ctg052228l,NA
s22833.ctg033118l,NA
s1.ctg063509l,NA
s1664.ctg002358l,NA
s24209.ctg035215l,NA
s1.ctg041637l,NA
s24206.ctg035207l,NA
s1.ctg022316l,NA
s16529.ctg023853l,NA
s24885.ctg036248l,NA
s1.ctg029861l,NA
s1.ctg017022l,NA
s1.ctg030408l,NA
s1096.ctg001539l,NA
s1.ctg025992l,NA
s35129.ctg052154l,NA
s11462.ctg016606l,NA
s29972.ctg044034l,NA
s4780.ctg006917l,NA
s1.ctg002140l,NA
s17920.ctg025849l,NA
s1.ctg039402l,NA
s1.ctg052088l,NA
s5743.ctg008324l,NA
s43082.ctg068030l,NA
s2943.ctg004244l,NA
s1.ctg038561l,NA
s1.ctg019413l,NA
s5454.ctg007882l,NA
s1.ctg045690l,NA
s30149.ctg044333l,NA
s1.ctg027730l,NA
s1.ctg040972l,NA
s1.ctg060687l,NA
s22082.ctg032020l,NA
s22456.ctg032555l,NA
s32427.ctg047855l,NA
s1.ctg066892l,NA
s1.ctg056736l,NA
s1.ctg050678l,NA
s1.ctg037349l,NA
s1.ctg028865l,NA
s37339.ctg055913l,NA
s1.ctg055589l,NA
s2814.ctg004047l,NA
s1.ctg033823l,NA
s1.ctg043712l,NA
s1.ctg039199l,NA
s10563.ctg015296l,NA
s39983.ctg060961l,NA
s1.ctg011642l,NA
s1.ctg034510l,NA
s1.ctg042788l,NA
s52.ctg066186l,NA
s18715.ctg027009l,NA
s209.ctg047681l,NA
s51.ctg060330l,NA
s7067.ctg010216l,NA
s1.ctg070847l,NA
s1.ctg020086l,NA
s209.ctg026188l,NA
s13955.ctg020137l,NA
s1.ctg002023l,NA
s1.ctg042871l,NA
s10384.ctg015027l,NA
s1.ctg068502l,NA
s2561.ctg003673l,NA
s22273.ctg032291l,NA
s4919.ctg007102l,NA
s40266.ctg061553l,NA
s1.ctg057150l,NA
s1.ctg032339l,NA
s44538.ctg071968l,NA
s654.ctg000928l,NA
s1.ctg043364l,NA
s27616.ctg040412l,NA
s209.ctg064366l,NA
s10310.ctg014930l,NA
s1.ctg037646l,NA
s37175.ctg055643l,NA
s4493.ctg006499l,NA
s11134.ctg016117l,NA
s32312.ctg047686l,NA
s40379.ctg061812l,NA
s22140.ctg032102l,NA
s1.ctg037999l,NA
s1.ctg018361l,NA
s1.ctg010808l,NA
s1.ctg022624l,NA
s1.ctg054566l,NA
s1.ctg045429l,NA
s19206.ctg027756l,NA
s1.ctg038072l,NA
s27060.ctg039574l,NA
s1.ctg071895l,NA
s1.ctg028469l,NA
s1.ctg043792l,NA
s1.ctg025777l,NA
s16166.ctg023293c,NA
s1.ctg013204l,NA
s15565.ctg022440l,NA
s1.ctg011789l,NA
s1.ctg007587l,NA
s209.ctg039011l,NA
s13140.ctg018956l,NA
s28465.ctg041700l,NA
s22033.ctg031948l,NA
s17349.ctg025009c,NA
s209.ctg010117l,NA
s1.ctg053496l,NA
s209.ctg069447l,NA
s26246.ctg038328l,NA
s1.ctg002254l,NA
s3101.ctg004474l,NA
s12946.ctg018674l,NA
s209.ctg004526l,NA
s1.ctg061312l,NA
s1.ctg052804l,NA
s6445.ctg009321l,NA
s1.ctg027600l,NA
s8316.ctg012060l,NA
s1.ctg041353l,NA
s1.ctg007185l,NA
s27155.ctg039728l,NA
s1.ctg051733l,NA
s1.ctg066633l,NA
s1.ctg029979l,NA
s1.ctg008286l,NA
s209.ctg003446l,NA
s1.ctg027312l,NA
s1.ctg030639l,NA
s31434.ctg046324l,NA
s15697.ctg022617l,NA
s6230.ctg009023l,NA
s1.ctg013103l,NA
s33899.ctg050171l,NA
s12227.ctg017651l,NA
s3746.ctg005413l,NA
s1.ctg032375l,NA
s7661.ctg011104l,NA
s15088.ctg021756l,NA
s1.ctg067323l,NA
s21919.ctg031777l,NA
s1.ctg010647l,NA
s1.ctg066990l,NA
s1.ctg061796l,NA
s1.ctg006497l,NA
s1.ctg036345l,NA
s1.ctg041658l,NA
s38382.ctg057736l,NA
s39606.ctg060170l,NA
s4417.ctg006392l,NA
s20099.ctg029057l,NA
s1.ctg031483l,NA
s2020.ctg002877l,NA
s1.ctg072997l,NA
s209.ctg060454l,NA
s23464.ctg034089l,NA
s19281.ctg027861l,NA
s1.ctg054524l,NA
s1.ctg070373l,NA
s1.ctg023604l,NA
s31499.ctg046426l,NA
s2665.ctg003824l,NA
s1.ctg020388l,NA
s1.ctg040335l,NA
s41816.ctg065083l,NA
s1.ctg005391l,NA
s1.ctg036151l,NA
s6395.ctg009245l,NA
s38264.ctg057522l,NA
s5735.ctg008312l,NA
s13923.ctg020098l,NA
s6785.ctg009818l,NA
s1.ctg054106l,NA
s39127.ctg059203l,NA
s209.ctg070903l,NA
s9140.ctg013255l,NA
s1.ctg003002l,NA
s42198.ctg065927l,NA
s30698.ctg045189l,NA
s1.ctg053421l,NA
s5148.ctg007437l,NA
s1.ctg048766l,NA
s10582.ctg015321l,NA
s1.ctg027352l,NA
s1.ctg065907l,NA
s39249.ctg059452l,NA
s1.ctg032403l,NA
s40940.ctg063065l,NA
s1.ctg042042l,NA
s41552.ctg064452l,NA
s1.ctg007306l,NA
s40542.ctg062171l,NA
s1.ctg023664l,NA
s32468.ctg047923l,NA
s1.ctg041472l,NA
s1.ctg020334l,NA
s1.ctg034775l,NA
s1.ctg026822l,NA
s1.ctg041665l,NA
s41404.ctg064116l,NA
s42739.ctg067175l,NA
s20921.ctg030270l,NA
s43874.ctg070073l,NA
s24201.ctg035198l,NA
s42846.ctg067475l,NA
s1.ctg060472l,NA
s1.ctg004503l,NA
s1.ctg045588l,NA
s43658.ctg069524l,NA
s1.ctg054473l,NA
s36157.ctg053838l,NA
s1.ctg056193l,NA
s35725.ctg053114l,NA
s374.ctg000539l,NA
s1.ctg021776l,NA
s36766.ctg054914l,NA
s20315.ctg029363l,NA
s1.ctg056189l,NA
s1.ctg004293l,NA
s4913.ctg007095l,NA
s1.ctg053626l,NA
s1.ctg001630l,NA
s1.ctg008224l,NA
s1.ctg021998l,NA
s1.ctg051832l,NA
s1.ctg063007l,NA
s1.ctg058877l,NA
s9351.ctg013546l,NA
s1.ctg003044l,NA
s1.ctg031120l,NA
s1.ctg053091l,NA
s3998.ctg005776l,NA
s2875.ctg004145l,NA
s30190.ctg044391l,NA
s1.ctg033139l,NA
s1.ctg042509l,NA
s13088.ctg018873l,NA
s44222.ctg071072l,NA
s8818.ctg012787l,NA
s321.ctg000452l,NA
s1.ctg072090l,NA
s44207.ctg071037l,NA
s1.ctg030054l,NA
s8469.ctg012272l,NA
s1.ctg069889l,NA
s27766.ctg040637l,NA
s1190.ctg001673l,NA
s1.ctg029675l,NA
s33292.ctg049195l,NA
s1.ctg045801l,NA
s224.ctg000291l,NA
s1.ctg000537l,NA
s1.ctg067370l,NA
s5177.ctg007481l,NA
s1.ctg015758l,NA
s32164.ctg047470l,NA
s1.ctg057092l,NA
s3001.ctg004322l,NA
s1.ctg055768l,NA
s37076.ctg055467l,NA
s21445.ctg031073l,NA
s11161.ctg016163l,NA
s27241.ctg039860l,NA
s38510.ctg058009l,NA
s29995.ctg044073l,NA
s1.ctg030233l,NA
s35447.ctg052691l,NA
s209.ctg007063l,NA
s1.ctg000772l,NA
s43319.ctg068637l,NA
s19710.ctg028495l,NA
s29778.ctg043731l,NA
s44524.ctg071944l,NA
s34149.ctg050578l,NA
s35985.ctg053544l,NA
s1.ctg036465l,NA
s1.ctg060515l,NA
s3352.ctg004839l,NA
s594.ctg000846l,NA
s2767.ctg003982l,NA
s1.ctg011638l,NA
s34841.ctg051686l,NA
s34134.ctg050556l,NA
s5953.ctg008623l,NA
s22925.ctg033271l,NA
s1.ctg050681l,NA
s1.ctg007163l,NA
s25196.ctg036760l,NA
s41316.ctg063921l,NA
s12317.ctg017782l,NA
s10757.ctg015553l,NA
s1.ctg046293l,NA
s25922.ctg037866l,NA
s33169.ctg049010l,NA
s36473.ctg054390l,NA
s1.ctg029721l,NA
s1.ctg012577l,NA
s17218.ctg024817l,NA
s209.ctg016096l,NA
s16090.ctg023170l,NA
s1.ctg018886l,NA
s1.ctg009886l,NA
s1.ctg048257l,NA
s1.ctg047538l,NA
s209.ctg064317l,NA
s1.ctg024276l,NA
s20459.ctg029582l,NA
s3930.ctg005682l,NA
s28131.ctg041184l,NA
s1.ctg054752l,NA
s17358.ctg025022l,NA
s1.ctg067048l,NA
s1.ctg040016l,NA
s5732.ctg008307l,NA
s1.ctg026259l,NA
s28430.ctg041648l,NA
s44317.ctg071356l,NA
s1.ctg017592l,NA
s1.ctg064228l,NA
s1.ctg062003l,NA
s1.ctg064600l,NA
s209.ctg058759l,NA
s389.ctg000558l,NA
s27773.ctg040644l,NA
s1.ctg031138l,NA
s38480.ctg057945l,NA
s1.ctg066718l,NA
s1.ctg056255l,NA
s1.ctg063848l,NA
s1.ctg053797l,NA
s30885.ctg045454l,NA
s1.ctg044555l,NA
s1.ctg002018l,NA
s1.ctg050990l,NA
s18584.ctg026815l,NA
s1.ctg042991l,NA
s4505.ctg006519l,NA
s422.ctg000603l,NA
s1.ctg002318l,NA
s1.ctg053804l,NA
s10325.ctg014951l,NA
s14082.ctg020320l,NA
s23798.ctg034575l,NA
s1.ctg059835l,NA
s1.ctg062789l,NA
s11893.ctg017191l,NA
s1.ctg007349l,NA
s1.ctg067487l,NA
s23661.ctg034373l,NA
s1.ctg037513l,NA
s1.ctg026992l,NA
s22548.ctg032686l,NA
s1.ctg007720l,NA
s1.ctg011320l,NA
s2495.ctg003576l,NA
s1.ctg029043l,NA
s1.ctg065565l,NA
s209.ctg033002l,NA
s1.ctg056895l,NA
s1.ctg067416l,NA
s1.ctg056464l,NA
s32195.ctg047507l,NA
s1.ctg034571l,NA
s209.ctg005949l,NA
s41254.ctg063813l,NA
s11407.ctg016519l,NA
s2532.ctg003630l,NA
s1.ctg026934l,NA
s21676.ctg031400l,NA
s1.ctg020627l,NA
s1.ctg021633l,NA
s31569.ctg046536l,NA
s1.ctg071448l,NA
s17100.ctg024652l,NA
s17074.ctg024615l,NA
s23477.ctg034110l,NA
s8736.ctg012683l,NA
s1.ctg006792l,NA
s35112.ctg052127l,NA
s1.ctg068008l,NA
s1.ctg054522l,NA
s1.ctg032890l,NA
s38065.ctg057195l,NA
s1.ctg018265l,NA
s18077.ctg026080l,NA
s1.ctg067311l,NA
s209.ctg068751l,NA
s14537.ctg020976l,NA
s35063.ctg052049l,NA
s1.ctg029678l,NA
s1.ctg011091l,NA
s8037.ctg011649l,NA
s1.ctg065743l,NA
s1.ctg073027l,NA
s13711.ctg019796l,NA
s3062.ctg004423l,NA
s32539.ctg048026l,NA
s30077.ctg044205l,NA
s1.ctg040621l,NA
s1.ctg043154l,NA
s42347.ctg066270l,NA
s41535.ctg064422l,NA
s1.ctg058417l,NA
s35210.ctg052299l,NA
s1.ctg000263l,NA
s6669.ctg009655l,NA
s1.ctg042930l,NA
s28365.ctg041544l,NA
s1951.ctg002788l,NA
s1.ctg033106l,NA
s1.ctg048608l,NA
s15161.ctg021854l,NA
s1.ctg062454l,NA
s1.ctg036749l,NA
s1569.ctg002213l,NA
s19679.ctg028452l,NA
s10016.ctg014515l,NA
s1.ctg070753l,NA
s1.ctg006466l,NA
s1.ctg011473l,NA
s19811.ctg028635l,NA
s1.ctg065110l,NA
s20969.ctg030343l,NA
s1.ctg048430l,NA
s1.ctg002138l,NA
s1.ctg006072l,NA
s1.ctg056524l,NA
s1.ctg035387l,NA
s1.ctg027818l,NA
s3023.ctg004353l,NA
s1.ctg018460l,NA
s9169.ctg013294l,NA
s4427.ctg006405l,NA
s1114.ctg001567l,NA
s1.ctg071173l,NA
s20241.ctg029263l,NA
s35489.ctg052752l,NA
s1.ctg011090l,NA
s1.ctg050980l,NA
s23159.ctg033635l,NA
s13206.ctg019047l,NA
s1.ctg030456l,NA
s10134.ctg014689l,NA
s16643.ctg024012l,NA
s1.ctg034621l,NA
s1.ctg036460l,NA
s13639.ctg019693l,NA
s1.ctg060572l,NA
s41221.ctg063740l,NA
s1.ctg050943l,NA
s3444.ctg004971l,NA
s40328.ctg061699l,NA
s1.ctg022795l,NA
s2781.ctg004000l,NA
s1.ctg057572l,NA
s1.ctg059704l,NA
s1.ctg025681l,NA
s1.ctg010349l,NA
s209.ctg074252l,NA
s1.ctg066890l,NA
s1.ctg021572l,NA
s16470.ctg023765l,NA
s1.ctg019991l,NA
s1.ctg067172l,NA
s32197.ctg047509l,NA
s23773.ctg034532l,NA
s38922.ctg058801l,NA
s11872.ctg017162l,NA
s37605.ctg056393l,NA
s1.ctg003353l,NA
s35372.ctg052566l,NA
s1.ctg031992l,NA
s31030.ctg045671l,NA
s1.ctg043050l,NA
s242.ctg006327l,NA
s1.ctg024566l,NA
s1.ctg005700l,NA
s5342.ctg007719l,NA
s44173.ctg070947l,NA
s1.ctg015857l,NA
s36933.ctg055238l,NA
s22303.ctg032341l,NA
s4701.ctg006802l,NA
s1.ctg009157l,NA
s209.ctg063366l,NA
s209.ctg070759l,NA
s32675.ctg048228l,NA
s1.ctg017625l,NA
s1.ctg014178l,NA
s1711.ctg002423l,NA
s39811.ctg060608l,NA
s1.ctg007205l,NA
s1.ctg058017l,NA
s1.ctg012352l,NA
s1.ctg067165l,NA
s1.ctg037586l,NA
s1.ctg030141l,NA
s1.ctg026513l,NA
s1.ctg043097l,NA
s13957.ctg020141l,NA
s1.ctg030406l,NA
s2239.ctg003212l,NA
s1.ctg024996l,NA
s25470.ctg037145l,NA
s1.ctg052259l,NA
s1.ctg017576l,NA
s1.ctg067414l,NA
s1.ctg012017l,NA
s26297.ctg038405l,NA
s1.ctg050386l,NA
s1.ctg040411l,NA
s41448.ctg064226l,NA
s1.ctg066437l,NA
s20395.ctg029489l,NA
s33037.ctg048801l,NA
s37303.ctg055853l,NA
s1.ctg003530l,NA
s6586.ctg009534l,NA
s1.ctg004189l,NA
s1.ctg008957l,NA
s1.ctg042489l,NA
s1.ctg038972l,NA
s38240.ctg057482l,NA
s44881.ctg072904l,NA
s1.ctg040044l,NA
s40868.ctg062903l,NA
s24647.ctg035858l,NA
s1.ctg039275l,NA
s651.ctg000923l,NA
s25448.ctg037116l,NA
s1.ctg021109l,NA
s5178.ctg007483l,NA
s1.ctg061925l,NA
s12555.ctg018119l,NA
s209.ctg045556l,NA
s1.ctg001266l,NA
s682.ctg000967l,NA
s28840.ctg042293l,NA
s1.ctg068642l,NA
s1.ctg068135l,NA
s35231.ctg052336l,NA
s1.ctg045716l,NA
s1.ctg052509l,NA
s2976.ctg004288l,NA
s1.ctg042652l,NA
s1.ctg059275l,NA
s1196.ctg001685l,NA
s1.ctg025443l,NA
s1.ctg012615l,NA
s1.ctg012906l,NA
s1.ctg009505l,NA
s1.ctg071451l,NA
s1.ctg007232l,NA
s1.ctg059479l,NA
s18443.ctg026625l,NA
s1.ctg031297l,NA
s1.ctg019276l,NA
s25228.ctg036803l,NA
s199.ctg000262l,NA
s8463.ctg012264l,NA
s1.ctg037031l,NA
s1.ctg059962l,NA
s1.ctg074199l,NA
s1.ctg042497l,NA
s1.ctg041104l,NA
s26735.ctg039073l,NA
s1.ctg008931l,NA
s4356.ctg006306l,NA
s12708.ctg018340l,NA
s17983.ctg025940l,NA
s1.ctg061032l,NA
s12729.ctg018370l,NA
s1.ctg019819l,NA
s37185.ctg055663l,NA
s1.ctg000728l,NA
s40565.ctg062215l,NA
s44890.ctg072938l,NA
s35133.ctg052164l,NA
s1.ctg058262l,NA
s15160.ctg021853l,NA
s3597.ctg005185l,NA
s5164.ctg007463l,NA
s932.ctg001305l,NA
s17987.ctg025949l,NA
s1.ctg036854l,NA
s1.ctg027610l,NA
s1.ctg017173l,NA
s1.ctg011126l,NA
s9938.ctg014401l,NA
s1.ctg064693l,NA
s1.ctg030602l,NA
s16808.ctg024246l,NA
s1.ctg049606l,NA
s1.ctg039585l,NA
s1.ctg053478l,NA
s1.ctg063653l,NA
s1.ctg066345l,NA
s1.ctg023980l,NA
s1.ctg005760l,NA
s2268.ctg003251l,NA
s1.ctg030245l,NA
s31779.ctg046864l,NA
s16246.ctg023423l,NA
s1.ctg009312l,NA
s23626.ctg034330l,NA
s1.ctg021163l,NA
s1.ctg064925l,NA
s12610.ctg018195l,NA
s1.ctg035157l,NA
s4955.ctg007150l,NA
s28364.ctg041543l,NA
s10761.ctg015557l,NA
s1.ctg017369l,NA
s1.ctg045342l,NA
s13650.ctg019707l,NA
s1.ctg065189l,NA
s1.ctg046342l,NA
s1.ctg050804l,NA
s38318.ctg057616l,NA
s36383.ctg054226l,NA
s1.ctg064786l,NA
s30884.ctg045453l,NA
s1.ctg058445l,NA
s1.ctg070407l,NA
s3707.ctg005355l,NA
s1.ctg022932l,NA
s6205.ctg008985l,NA
s17912.ctg025839l,NA
s1.ctg049220l,NA
s12693.ctg018320l,NA
s1.ctg056030l,NA
s1.ctg046854l,NA
s1.ctg052171l,NA
s20108.ctg029067l,NA
s1.ctg055500l,NA
s821.ctg001156l,NA
s11235.ctg016267l,NA
s1.ctg041609l,NA
s26969.ctg039437l,NA
s1.ctg049746l,NA
s209.ctg070051l,NA
s1.ctg033508l,NA
s1.ctg021617l,NA
s1.ctg065952l,NA
s25983.ctg037952l,NA
s1.ctg014315l,NA
s209.ctg070604l,NA
s8778.ctg012733l,NA
s1.ctg004551l,NA
s1.ctg003784l,NA
s1.ctg025101l,NA
s14475.ctg020888l,NA
s1.ctg057576l,NA
s209.ctg069866l,NA
s3125.ctg004515l,NA
s1.ctg011296l,NA
s16373.ctg023617l,NA
s209.ctg002751l,NA
s1.ctg033801l,NA
s1.ctg020759l,NA
s209.ctg006613l,NA
s1.ctg005357l,NA
s38570.ctg058119l,NA
s1.ctg026887l,NA
s209.ctg008612l,NA
s1.ctg067517l,NA
s1.ctg004008l,NA
s16567.ctg023915l,NA
s1.ctg023838l,NA
s1.ctg042775l,NA
s1.ctg019931l,NA
s9080.ctg013162l,NA
s43232.ctg068382l,NA
s1.ctg024592l,NA
s15083.ctg021745l,NA
s1.ctg003747l,NA
s2778.ctg003996l,NA
s24812.ctg036128l,NA
s994.ctg001397c,NA
s1.ctg074034l,NA
s1.ctg012395l,NA
s16068.ctg023140l,NA
s1.ctg008463l,NA
s1.ctg038485l,NA
s25606.ctg037382l,NA
s38268.ctg057531l,NA
s1.ctg070099l,NA
s5439.ctg007863l,NA
s9112.ctg013216l,NA
s1.ctg029728l,NA
s1.ctg035194l,NA
s1.ctg020340l,NA
s1.ctg058891l,NA
s33139.ctg048963c,NA
s42487.ctg066591l,NA
s1.ctg070757l,NA
s1.ctg065875l,NA
s1.ctg057290l,NA
s31252.ctg046018l,NA
s28481.ctg041728l,NA
s1.ctg026275l,NA
s9762.ctg014126l,NA
s22934.ctg033289l,NA
s1.ctg006286l,NA
s1.ctg073675l,NA
s1.ctg053715l,NA
s3927.ctg005679l,NA
s15964.ctg022991l,NA
s1698.ctg002402l,NA
s209.ctg036385l,NA
s6243.ctg009039l,NA
s9943.ctg014412l,NA
s3188.ctg004609l,NA
s36517.ctg054471l,NA
s43999.ctg070427l,NA
s1.ctg006176l,NA
s1.ctg063467l,NA
s1.ctg002473l,NA
s2559.ctg003669c,NA
s1.ctg065951l,NA
s1.ctg070485l,NA
s1.ctg042674l,NA
s1.ctg044402l,NA
s1.ctg065791l,NA
s1.ctg055281l,NA
s51.ctg003807l,NA
s1.ctg035880l,NA
s6876.ctg009944c,NA
s1.ctg028889l,NA
s10790.ctg015600l,NA
s1.ctg066909l,NA
s1.ctg064194l,NA
s37309.ctg055864l,NA
s1.ctg029737l,NA
s1.ctg058892l,NA
s1.ctg051836l,NA
s1.ctg004278l,NA
s5288.ctg007632l,NA
s1.ctg073782l,NA
s1.ctg000300l,NA
s1.ctg039479l,NA
s9208.ctg013351l,NA
s4753.ctg006875l,NA
s1.ctg068687l,NA
s2017.ctg002873c,NA
s38720.ctg058410l,NA
s1.ctg049241l,NA
s43773.ctg069828l,NA
s1.ctg054911l,NA
s1.ctg063080l,NA
s1.ctg031416l,NA
s1.ctg031895l,NA
s1399.ctg001965l,NA
s6179.ctg008945l,NA
s11573.ctg016759l,NA
s42546.ctg066736l,NA
s1.ctg011818l,NA
s1.ctg024283l,NA
s20967.ctg030341l,NA
s1.ctg051789l,NA
s1.ctg034954l,NA
s1.ctg041465l,NA
s1.ctg008496l,NA
